group,label,n,share,avg_place,shrunk_avg,score,d_avg,d_avg_pess,impact,d_top4,win,top2,top4,sd,z,p,significant
,Red Buff + Spear Of Shojin,1119,0.012070285954674404,3.496,3.62,-0.075,-0.199,-0.086,0.0009,0.0423,0.1752,0.3619,0.6997,1.907,-3.46,0.00053,True
,Emblem Lunar + Void Staff,383,0.00413129537143905,3.258,3.62,-0.075,-0.436,-0.242,0.0003,0.0815,0.235,0.423,0.7389,1.931,-4.41,1e-05,True
,Hextech Gunblade + Rabadons Deathcap,1200,0.012944006385709817,3.507,3.621,-0.074,-0.188,-0.077,0.001,0.0476,0.1642,0.3817,0.705,1.955,-3.31,0.00093,True
,Strikers Flail + Void Staff,469,0.00505894916241492,3.335,3.622,-0.073,-0.36,-0.184,0.0004,0.0888,0.2068,0.4009,0.7463,1.943,-4.0,6e-05,True
,Archangels Staff + Blighting Jewel,283,0.0030526281726298986,3.166,3.625,-0.07,-0.529,-0.299,0.0002,0.0846,0.2403,0.4806,0.742,1.967,-4.51,1e-05,True
,Emblem Lunar + Morellonomicon,560,0.006040536313331248,3.425,3.632,-0.063,-0.27,-0.105,0.0004,0.0479,0.2161,0.3893,0.7054,1.981,-3.21,0.00131,True
,Adaptive Helm + Rabadons Deathcap,744,0.008025283959140086,3.473,3.631,-0.063,-0.222,-0.086,0.0005,0.0603,0.1478,0.3737,0.7177,1.875,-3.21,0.00133,True
,Morellonomicon + Rabadons Deathcap Radiant,466,0.005026589146450646,3.382,3.632,-0.063,-0.313,-0.124,0.0003,0.0529,0.2532,0.4142,0.7103,2.076,-3.24,0.00118,True
,Adaptive Helm + Archangels Staff,731,0.007885057223294897,3.488,3.636,-0.058,-0.206,-0.07,0.0005,0.0662,0.145,0.357,0.7237,1.878,-2.96,0.0031,True
,Morellonomicon + Strikers Flail,753,0.00812236400703291,3.507,3.641,-0.054,-0.187,-0.047,0.0004,0.0597,0.1753,0.3533,0.7171,1.952,-2.62,0.00869,True
,Blighting Jewel + Rabadons Deathcap,230,0.0024809345572610482,3.213,3.642,-0.053,-0.482,-0.229,0.0001,0.0947,0.2261,0.4261,0.7522,1.95,-3.74,0.00018,True
,Blighting Jewel + Blue Buff,130,0.0014022673584518969,2.885,3.642,-0.053,-0.81,-0.497,0.0001,0.1349,0.2923,0.5231,0.7923,1.817,-5.08,0.0,True
,Emblem Slayer + Morellonomicon,293,0.0031604948925108138,3.311,3.642,-0.052,-0.384,-0.171,0.0002,0.0729,0.1945,0.4027,0.7304,1.855,-3.54,0.0004,True
,Adaptive Helm + Blighting Jewel,125,0.0013483339985114393,2.864,3.642,-0.052,-0.831,-0.537,0.0001,0.1666,0.248,0.488,0.824,1.675,-5.54,0.0,True
,Blighting Jewel + Spear Of Shojin,202,0.002178907741594486,3.178,3.644,-0.051,-0.517,-0.251,0.0001,0.0851,0.2673,0.4455,0.7426,1.921,-3.82,0.00014,True
,Crownguard + Morellonomicon,412,0.004444108859093704,3.427,3.646,-0.049,-0.268,-0.077,0.0002,0.0683,0.1893,0.3908,0.7257,1.971,-2.75,0.00598,True
,Archangels Staff + Blue Buff,575,0.006202336393152621,3.499,3.648,-0.046,-0.196,-0.036,0.0003,0.0452,0.1739,0.3722,0.7026,1.941,-2.41,0.016,True
,Edge Of Night + Morellonomicon,785,0.00846753751065184,3.553,3.653,-0.042,-0.142,-0.004,0.0004,0.0457,0.1783,0.358,0.7032,1.965,-2.01,0.04397,True
,Crownguard + Void Staff,203,0.0021896944135825773,3.266,3.652,-0.042,-0.429,-0.163,0.0001,0.1012,0.1872,0.4433,0.7586,1.929,-3.16,0.00156,True
,Adaptive Helm + Giant Slayer,450,0.004854002394641181,3.491,3.655,-0.04,-0.204,-0.022,0.0002,0.0315,0.1778,0.3844,0.6889,1.96,-2.2,0.02791,True
,Emblem Slayer + Void Staff,183,0.001973960973820747,3.251,3.655,-0.04,-0.443,-0.17,0.0001,0.0803,0.224,0.4044,0.7377,1.882,-3.18,0.00146,True
,Emblem Vanguard + Red Buff,77,0.0008305737430830466,2.701,3.655,-0.04,-0.993,-0.619,0.0,0.1867,0.3117,0.5195,0.8442,1.675,-5.2,0.0,True
populaire,Archangels Staff + Morellonomicon,6840,0.07378083639854596,3.648,3.658,-0.037,-0.047,0.0,0.0027,0.011,0.1751,0.356,0.6684,2.04,-1.83,0.06703,False
,Hand Of Justice + Void Staff,970,0.010463071828448769,3.588,3.658,-0.037,-0.107,0.0,0.0004,0.0281,0.168,0.3598,0.6856,1.972,-1.68,0.09241,False
,Rabadons Deathcap Radiant + Void Staff,279,0.0030094814846775325,3.412,3.658,-0.037,-0.283,-0.046,0.0001,0.0487,0.2222,0.3943,0.7061,2.01,-2.34,0.01907,True
,Emblem Spellweaver + Archangels Staff,101,0.001089453870797243,2.98,3.658,-0.037,-0.715,-0.336,0.0,0.1247,0.3366,0.4752,0.7822,1.94,-3.7,0.00022,True
,Archangels Staff + Rabadons Deathcap Radiant,133,0.0014346273744161714,3.158,3.659,-0.036,-0.537,-0.198,0.0001,0.0644,0.2932,0.4737,0.7218,1.992,-3.11,0.0019,True
,Red Buff + Strikers Flail,178,0.0019200276138802894,3.303,3.66,-0.034,-0.391,-0.114,0.0001,0.101,0.1742,0.4045,0.7584,1.887,-2.76,0.0057,True
,Morellonomicon + Void Staff Radiant,100,0.0010786671988091514,3.05,3.662,-0.033,-0.645,-0.266,0.0,0.0726,0.27,0.51,0.73,1.931,-3.34,0.00085,True
,Nashors Tooth + Void Staff,518,0.005587496089831404,3.55,3.663,-0.032,-0.145,0.0,0.0002,0.0511,0.1776,0.3494,0.7085,1.978,-1.66,0.09717,False
,Adaptive Helm + Blue Buff,367,0.0039587086196295855,3.51,3.664,-0.031,-0.185,0.0,0.0001,0.051,0.158,0.376,0.7084,1.929,-1.84,0.06645,False
,Emblem Executioner + Void Staff,116,0.0012512539506186156,3.181,3.665,-0.03,-0.514,-0.124,0.0,0.0753,0.3103,0.4828,0.7328,2.14,-2.58,0.00976,True
,Hand Of Justice + Red Buff,246,0.0026535213090705125,3.472,3.669,-0.026,-0.223,0.0,0.0001,0.0783,0.1423,0.3537,0.7358,1.823,-1.92,0.05517,False
,Emblem Vanguard + Rabadons Deathcap,79,0.0008521470870592297,3.076,3.669,-0.025,-0.619,-0.239,0.0,0.14,0.2025,0.4557,0.7975,1.719,-3.2,0.00139,True
,Emblem Flora Fatalis + Void Staff,152,0.0016395741421899102,3.395,3.672,-0.023,-0.3,0.0,0.0,0.0794,0.2171,0.4211,0.7368,2.017,-1.83,0.06689,False
,Edge Of Night + Hextech Gunblade,127,0.0013699073424876223,3.354,3.673,-0.022,-0.34,-0.005,0.0,0.067,0.189,0.3937,0.7244,1.93,-1.99,0.047,False
,Adaptive Helm + Spear Of Shojin,338,0.003645895131974932,3.559,3.674,-0.021,-0.136,0.0,0.0001,0.0467,0.1361,0.3373,0.7041,1.852,-1.34,0.17927,False
,Emblem Spellweaver + Spear Of Shojin,107,0.001154173902725792,3.318,3.674,-0.021,-0.377,0.0,0.0,0.0622,0.271,0.4486,0.7196,2.076,-1.88,0.06047,False
,Hextech Gunblade + Strikers Flail,164,0.0017690142060470084,3.445,3.674,-0.02,-0.25,0.0,0.0,0.0804,0.1829,0.3659,0.7378,1.901,-1.68,0.09292,False
