group,label,n,share,avg_place,shrunk_avg,score,d_avg,d_avg_pess,impact,d_top4,win,top2,top4,sd,z,p,significant
,Sentry,1289,0.013487213828317917,3.802,3.657,0.098,0.243,0.137,-0.0013,-0.0202,0.1001,0.3002,0.668,1.927,4.49,1e-05,True
,Gromp A P,654,0.006843008412505755,3.954,3.66,0.101,0.395,0.257,-0.0007,-0.0383,0.0398,0.2554,0.6498,1.795,5.6,0.0,True
populaire,Brambleback,38592,0.40380027623153225,3.668,3.663,0.104,0.109,0.086,-0.042,-0.0097,0.1317,0.3263,0.6785,1.91,9.39,0.0,True
populaire,Crimson Raptor,43888,0.4592139957309672,3.676,3.671,0.112,0.117,0.095,-0.0513,-0.0121,0.1341,0.326,0.676,1.92,10.45,0.0,True
populaire,Zyra,26430,0.2765454317164023,3.682,3.674,0.114,0.123,0.097,-0.0316,-0.0109,0.1276,0.32,0.6772,1.901,9.22,0.0,True
,Karma,378,0.0039551333026409405,4.262,3.675,0.116,0.703,0.492,-0.0005,-0.1458,0.1138,0.2381,0.5423,2.084,6.54,0.0,True
,Fiddlesticks,8503,0.08896957267819026,3.717,3.688,0.129,0.158,0.113,-0.0115,-0.0335,0.1606,0.3336,0.6546,2.02,6.92,0.0,True
,Master Yi A D,428,0.004478299083413552,4.28,3.691,0.132,0.721,0.53,-0.0006,-0.1437,0.1005,0.2173,0.5444,2.01,7.41,0.0,True
,Vi,4330,0.04530615661490813,3.766,3.703,0.143,0.207,0.146,-0.0065,-0.0332,0.1365,0.3192,0.655,1.981,6.72,0.0,True
,Rammus,2141,0.022401958732683212,3.852,3.714,0.155,0.293,0.21,-0.0035,-0.051,0.1177,0.291,0.6371,1.93,6.93,0.0,True
,Kobuko,588,0.0061524295818859084,4.23,3.717,0.158,0.67,0.504,-0.001,-0.132,0.102,0.2449,0.5561,2.056,7.88,0.0,True
,Rakan,16121,0.1686791110367053,3.736,3.717,0.158,0.177,0.143,-0.0266,-0.0353,0.1547,0.3275,0.6528,2.009,10.36,0.0,True
,Rek Sai,1124,0.011760766751768301,4.037,3.736,0.177,0.478,0.358,-0.0021,-0.0769,0.1068,0.2758,0.6112,2.037,7.83,0.0,True
,Krug,2806,0.02936006361695894,3.866,3.742,0.183,0.307,0.234,-0.0054,-0.0545,0.108,0.2983,0.6336,1.936,8.27,0.0,True
,Veigar,739,0.007732390239819194,4.254,3.753,0.194,0.695,0.552,-0.0015,-0.109,0.0812,0.2138,0.5792,1.972,9.54,0.0,True
,Warwick,1413,0.014784664964633994,4.02,3.755,0.196,0.46,0.356,-0.0029,-0.076,0.0984,0.2703,0.6122,1.986,8.65,0.0,True
,Scuttlecrab,2752,0.02879504457372452,3.913,3.768,0.209,0.353,0.28,-0.006,-0.0555,0.0988,0.2783,0.6326,1.926,9.49,0.0,True
,Sett,3328,0.034821914368225,3.93,3.795,0.235,0.371,0.301,-0.0082,-0.0733,0.1307,0.2903,0.6148,2.023,10.4,0.0,True
,Yorick,2670,0.027937052693257438,3.972,3.8,0.241,0.413,0.334,-0.0067,-0.0788,0.1225,0.2925,0.6094,2.054,10.25,0.0,True
,Cassiopeia,1146,0.01199095969530825,4.228,3.81,0.251,0.668,0.544,-0.003,-0.1358,0.1265,0.2531,0.5524,2.132,10.56,0.0,True
,Azir,2811,0.029412380195036204,3.983,3.811,0.252,0.424,0.347,-0.0074,-0.0777,0.1174,0.285,0.6105,2.034,10.89,0.0,True
,Caitlyn,688,0.00719876114343113,4.664,3.852,0.292,1.105,0.945,-0.0021,-0.2303,0.1017,0.1904,0.4578,2.133,13.54,0.0,True
,Akali A D,3527,0.0369041141757,4.042,3.873,0.313,0.483,0.418,-0.0116,-0.0998,0.1012,0.2504,0.5883,1.931,14.58,0.0,True
,Camille,1180,0.012346712426233624,4.391,3.877,0.317,0.831,0.711,-0.0039,-0.1602,0.0966,0.222,0.528,2.096,13.55,0.0,True
,Malphite,3753,0.039268823504792195,4.106,3.922,0.362,0.547,0.483,-0.0142,-0.0969,0.0978,0.2454,0.5913,1.967,16.71,0.0,True
,Elise,8634,0.09034026702381451,4.169,4.059,0.499,0.61,0.566,-0.0451,-0.1126,0.0966,0.2319,0.5755,1.979,27.43,0.0,True
