group,label,n,share,avg_place,shrunk_avg,score,d_avg,d_avg_pess,impact,d_top4,win,top2,top4,sd,z,p,significant
,Tristana,481,0.02407889467360833,3.505,3.473,0.038,0.07,0.0,-0.0009,-0.0102,0.1497,0.3784,0.7089,1.914,0.8,0.42562,False
,Sivir,1189,0.059521425710853025,3.495,3.48,0.045,0.06,0.0,-0.0027,-0.0034,0.1766,0.365,0.7157,1.965,1.02,0.3081,False
,Karma,252,0.01261513816579896,3.552,3.48,0.045,0.117,0.0,-0.0006,-0.0565,0.25,0.4365,0.6627,2.256,0.82,0.41339,False
,Sett,729,0.03649379255106127,3.516,3.487,0.052,0.081,0.0,-0.0019,-0.0305,0.2058,0.3909,0.6886,2.067,1.04,0.29796,False
,Akali A D,369,0.018472166599919904,3.631,3.529,0.094,0.197,0.005,-0.0017,-0.0254,0.1138,0.3306,0.6938,1.855,2.02,0.04381,True
,Master Yi A D,317,0.015869042851421707,3.662,3.536,0.101,0.228,0.015,-0.0016,-0.0409,0.1136,0.3375,0.6782,1.915,2.1,0.03579,True
,Ornn,208,0.010412494993992792,3.74,3.539,0.105,0.306,0.033,-0.0011,-0.0701,0.1346,0.3317,0.649,1.995,2.2,0.02794,True
,Cassiopeia,1668,0.08350020024028834,3.586,3.557,0.122,0.152,0.046,-0.0102,-0.0609,0.2284,0.3801,0.6583,2.125,2.82,0.00486,True
,Warwick,214,0.010712855426511814,3.79,3.559,0.124,0.355,0.104,-0.0013,-0.0463,0.0701,0.3178,0.6729,1.859,2.78,0.00549,True
,Shen,224,0.011213456147376852,3.799,3.566,0.131,0.364,0.094,-0.0015,-0.0986,0.1696,0.3259,0.6205,2.057,2.64,0.00836,True
,Malphite,591,0.02958550260312375,3.658,3.568,0.133,0.223,0.06,-0.0039,-0.0322,0.1506,0.3249,0.687,2.005,2.67,0.00752,True
,Varus,221,0.01106327593111734,3.828,3.575,0.14,0.393,0.14,-0.0015,-0.0721,0.1222,0.3032,0.6471,1.909,3.04,0.00233,True
,Nidalee A P,4298,0.21515818982779336,3.599,3.585,0.151,0.165,0.102,-0.0324,-0.0174,0.1338,0.3343,0.7017,1.89,5.16,0.0,True
,Amumu,1938,0.09701641970364437,3.625,3.592,0.158,0.19,0.095,-0.0153,-0.0582,0.1909,0.3612,0.661,2.052,3.91,9e-05,True
,Yunara,97,0.004855826992390869,4.258,3.596,0.161,0.823,0.394,-0.0008,-0.1728,0.134,0.268,0.5464,2.15,3.76,0.00017,True
,Vi,4285,0.2145074088906688,3.617,3.601,0.167,0.182,0.119,-0.0358,-0.023,0.14,0.3326,0.6961,1.914,5.65,0.0,True
,Xayah,393,0.019673608329995994,3.779,3.605,0.17,0.344,0.147,-0.0034,-0.0576,0.1323,0.313,0.6616,1.968,3.43,0.0006,True
,Soraka,522,0.026131357629154986,3.749,3.613,0.178,0.314,0.144,-0.0047,-0.0602,0.1494,0.3123,0.659,1.961,3.61,0.0003,True
,Alistar,403,0.020174209050861033,3.814,3.625,0.19,0.379,0.173,-0.0038,-0.0963,0.1638,0.33,0.6228,2.093,3.61,0.00031,True
,Azir,338,0.016920304365238285,3.855,3.627,0.193,0.42,0.201,-0.0033,-0.0683,0.1302,0.2929,0.6509,2.037,3.76,0.00017,True
,Rakan,3719,0.18617340808970764,3.673,3.65,0.215,0.238,0.17,-0.04,-0.0434,0.1449,0.3337,0.6757,1.958,6.83,0.0,True
,Ezreal,489,0.02447937525030036,3.875,3.677,0.242,0.44,0.246,-0.0059,-0.1057,0.1779,0.3333,0.6135,2.168,4.45,1e-05,True
,Caitlyn,1142,0.057168602322787344,3.835,3.732,0.297,0.401,0.274,-0.017,-0.0966,0.1795,0.3266,0.6226,2.126,6.22,0.0,True
,Elise,3287,0.164547456948338,3.81,3.769,0.334,0.375,0.299,-0.055,-0.0888,0.1676,0.3267,0.6304,2.076,9.69,0.0,True
,Yorick,447,0.0223768522226672,4.094,3.783,0.348,0.659,0.46,-0.0078,-0.1263,0.1365,0.2685,0.5928,2.126,6.5,0.0,True
,Camille,1098,0.05496595915098118,3.957,3.818,0.383,0.522,0.394,-0.0211,-0.1272,0.1639,0.3042,0.592,2.119,7.99,0.0,True
