group,label,n,share,avg_place,shrunk_avg,score,d_avg,d_avg_pess,impact,d_top4,win,top2,top4,sd,z,p,significant
,Emblem Juggernaut + Gargoyle Stoneplate,215,0.003962330218757487,3.186,3.469,-0.056,-0.339,-0.055,0.0002,0.0522,0.2977,0.4884,0.7395,2.116,-2.34,0.01919,True
,Emblem Juggernaut + Protectors Vow,126,0.0023221098026206667,2.984,3.468,-0.056,-0.54,-0.187,0.0001,0.0746,0.3016,0.5397,0.7619,2.024,-2.99,0.00275,True
,Crownguard + Warmogs Armor,2464,0.045410147251248596,3.446,3.47,-0.055,-0.079,0.0,0.0025,0.0213,0.2029,0.3908,0.7086,1.998,-1.92,0.05512,True
,Emblem Brawler + Spirit Visage,115,0.002119385930963307,2.948,3.469,-0.055,-0.577,-0.212,0.0001,0.104,0.3391,0.513,0.7913,1.995,-3.1,0.00195,True
,Ionic Spark + Sunfire Cape,601,0.011076095169643021,3.383,3.474,-0.051,-0.142,0.0,0.0006,0.0365,0.1963,0.3943,0.7238,1.927,-1.79,0.07277,False
,Emblem Vanguard + Warmogs Armor,208,0.0038333241186118945,3.216,3.475,-0.05,-0.308,-0.033,0.0002,0.0579,0.2644,0.4471,0.7452,2.018,-2.2,0.02791,True
,Evenshroud + Warmogs Armor,1619,0.029837268019387773,3.443,3.476,-0.049,-0.082,0.0,0.0015,0.0199,0.2168,0.4052,0.7072,2.071,-1.57,0.11741,False
,Bramble Vest + Crownguard,365,0.006726746650448757,3.34,3.478,-0.047,-0.185,0.0,0.0003,0.0524,0.1836,0.4192,0.7397,1.92,-1.83,0.06687,False
,Emblem Elderwood + Dragons Claw,108,0.0019903798308177146,3.009,3.478,-0.047,-0.515,-0.154,0.0001,0.0905,0.2963,0.463,0.7778,1.912,-2.8,0.00515,True
,Emblem Elderwood + Bramble Vest,85,0.001566502644625053,2.882,3.478,-0.047,-0.642,-0.237,0.0001,0.0774,0.2941,0.5412,0.7647,1.906,-3.1,0.00191,True
,Adaptive Helm + Dragons Claw,322,0.005934280606697259,3.326,3.479,-0.045,-0.199,0.0,0.0003,0.0301,0.1988,0.413,0.7174,1.881,-1.89,0.05906,False
,Emblem Sprykin + Protectors Vow,151,0.0027828458745692117,3.172,3.482,-0.043,-0.352,-0.032,0.0001,0.0279,0.245,0.4967,0.7152,2.009,-2.15,0.03137,True
,Crownguard + Dragons Claw,588,0.010836512412229778,3.405,3.482,-0.042,-0.12,0.0,0.0005,0.0372,0.1735,0.3997,0.7245,1.899,-1.52,0.12821,False
,Emblem Brawler + Sunfire Cape,97,0.0017876559591603546,3.01,3.482,-0.042,-0.514,-0.126,0.0001,0.0962,0.2784,0.4845,0.7835,1.95,-2.59,0.00947,True
,Emblem Brawler + Evenshroud,72,0.0013269198872118096,2.861,3.483,-0.041,-0.663,-0.278,0.0001,0.1182,0.2639,0.5,0.8056,1.669,-3.37,0.00075,True
,Adaptive Helm + Evenshroud,532,0.009804463611065038,3.402,3.484,-0.04,-0.122,0.0,0.0004,0.0063,0.2594,0.4323,0.6936,2.147,-1.31,0.19062,False
,Bramble Vest + Evenshroud,608,0.011205101269788614,3.419,3.487,-0.038,-0.105,0.0,0.0004,0.0183,0.1924,0.4095,0.7056,1.981,-1.3,0.19301,False
populaire,Protectors Vow + Warmogs Armor,3693,0.06805993254823907,3.476,3.487,-0.037,-0.048,0.0,0.0025,0.0116,0.2001,0.3897,0.6989,2.013,-1.41,0.15836,False
