group,label,n,share,avg_place,shrunk_avg,score,d_avg,d_avg_pess,impact,d_top4,win,top2,top4,sd,z,p,significant
,Executioner,447,0.011664926931106472,3.367,3.459,-0.054,-0.146,0.0,0.0006,0.0397,0.1834,0.4139,0.7271,1.929,-1.6,0.11071,False
,Vanguard,71,0.0018528183716075156,2.915,3.463,-0.051,-0.598,-0.202,0.0001,0.1154,0.2394,0.507,0.8028,1.701,-2.96,0.0031,True
populaire,Vanguard,11566,0.30182672233820457,3.478,3.481,-0.033,-0.035,0.0,0.0099,0.0097,0.1955,0.3876,0.6971,2.0,-1.64,0.10059,False
populaire,Defender,31527,0.8227296450939457,3.487,3.488,-0.026,-0.026,0.0,0.0211,0.0039,0.2038,0.3908,0.6912,2.023,-1.71,0.08678,False
,Invoker,86,0.002244258872651357,3.256,3.487,-0.026,-0.258,0.0,0.0001,0.0452,0.2093,0.3721,0.7326,1.713,-1.39,0.1639,False
,Blackthorn,121,0.0031576200417536534,3.405,3.499,-0.015,-0.108,0.0,0.0,0.0481,0.2149,0.3967,0.7355,1.998,-0.6,0.55132,False
,Inferno,3045,0.0794624217118998,3.496,3.5,-0.014,-0.017,0.0,0.0011,0.0092,0.1826,0.3796,0.6966,1.969,-0.46,0.64449,False
,Rival,81,0.0021137787056367432,3.395,3.502,-0.011,-0.118,0.0,0.0,0.041,0.1235,0.3827,0.7284,1.796,-0.59,0.55389,False
,Invoker,467,0.012186847599164927,3.49,3.505,-0.009,-0.023,0.0,0.0001,0.0257,0.1456,0.3747,0.7131,1.866,-0.26,0.79146,False
,Inferno,71,0.0018528183716075156,3.437,3.507,-0.007,-0.077,0.0,0.0,-0.0254,0.169,0.4225,0.662,1.934,-0.33,0.73832,False
,Invoker,1329,0.03468162839248434,3.506,3.508,-0.005,-0.008,0.0,0.0002,0.0101,0.1813,0.374,0.6975,1.963,-0.14,0.88803,False
,Inferno,1158,0.030219206680584552,3.506,3.509,-0.004,-0.007,0.0,0.0001,0.0069,0.1978,0.3739,0.6943,1.999,-0.12,0.90234,False
