group,label,n,share,avg_place,shrunk_avg,score,d_avg,d_avg_pess,impact,d_top4,win,top2,top4,sd,z,p,significant
,Fishbones + Last Whisper,61,0.0008855852847664814,4.049,3.392,0.029,0.687,0.177,-0.0,-0.0561,0.0984,0.2787,0.6557,2.028,2.64,0.00821,True
,Fishbones + Deathblade,65,0.0009436564509806768,4.077,3.395,0.032,0.714,0.252,-0.0,-0.1118,0.0923,0.2615,0.6,1.9,3.03,0.00245,True
,Emblem Flora Fatalis Augment + Infinity Edge,70,0.0010162454087484212,4.014,3.394,0.032,0.652,0.191,-0.0,-0.0976,0.1143,0.2714,0.6143,1.968,2.77,0.00561,True
,Infinity Force + Deathblade,41,0.0005952294536955039,4.488,3.395,0.033,1.125,0.466,-0.0,-0.2728,0.1463,0.2195,0.439,2.154,3.34,0.00083,True
,Dawncore + Infinity Edge,256,0.003716554637708512,3.586,3.398,0.035,0.223,0.0,-0.0001,-0.0673,0.1992,0.3867,0.6445,2.01,1.77,0.07595,False
,Infinity Force + Last Whisper,54,0.0007839607438916393,4.278,3.397,0.035,0.915,0.39,-0.0,-0.2118,0.1111,0.2037,0.5,1.967,3.42,0.00063,True
,Manazane + Strikers Flail,121,0.0017566527779794138,3.793,3.397,0.035,0.431,0.071,-0.0001,-0.0755,0.157,0.314,0.6364,2.016,2.35,0.01886,True
,Navori Flickerblade + Infinity Edge,78,0.001132387741176812,4.013,3.397,0.035,0.65,0.194,-0.0,-0.0836,0.1026,0.3077,0.6282,2.054,2.79,0.0052,True
,Navori Flickerblade + Last Whisper,47,0.0006823362030167971,4.426,3.398,0.035,1.063,0.57,-0.0,-0.2012,0.0426,0.1277,0.5106,1.723,4.23,2e-05,True
,Deathblade Radiant + Last Whisper,138,0.0020034552343897445,3.761,3.399,0.036,0.398,0.047,-0.0001,-0.0524,0.1594,0.3406,0.6594,2.104,2.22,0.02633,True
,Guinsoos Rageblade + Hextech Gunblade,196,0.0028454871444955794,3.648,3.398,0.036,0.285,0.0,-0.0001,-0.0384,0.1735,0.4082,0.6735,2.16,1.85,0.06474,False
,Component Tear Of The Goddess + Last Whisper,103,0.001495332530015534,3.942,3.403,0.04,0.579,0.141,-0.0001,-0.0905,0.1845,0.301,0.6214,2.268,2.59,0.00958,True
,Infinity Force + Spear Of Shojin,122,0.0017711705695329628,3.877,3.404,0.042,0.514,0.13,-0.0001,-0.1135,0.1721,0.3361,0.5984,2.164,2.62,0.00869,True
,Navori Flickerblade + Spear Of Shojin,74,0.0010743165749626167,4.189,3.405,0.042,0.827,0.382,-0.0,-0.1578,0.0946,0.2297,0.5541,1.95,3.64,0.00027,True
populaire,Infinity Edge + Last Whisper,5432,0.07886064371887748,3.417,3.406,0.044,0.055,0.0,-0.0034,-0.0134,0.2274,0.4011,0.6985,2.02,1.92,0.05527,False
,Manazane + Giant Slayer,91,0.0013211190313729476,4.077,3.407,0.044,0.714,0.328,-0.0001,-0.1514,0.0879,0.2418,0.5604,1.877,3.63,0.00029,True
,Giant Slayer + Infinity Edge,2878,0.04178220409111366,3.434,3.411,0.048,0.071,0.0,-0.002,-0.002,0.1845,0.3871,0.7099,1.917,1.94,0.05195,False
,Manazane + Infinity Edge,256,0.003716554637708512,3.668,3.41,0.048,0.305,0.067,-0.0002,-0.0478,0.1523,0.3047,0.6641,1.939,2.51,0.01192,True
,Emblem Flora Fatalis Augment + Last Whisper,132,0.0019163484850684513,3.917,3.411,0.048,0.554,0.206,-0.0001,-0.1134,0.1591,0.303,0.5985,2.038,3.12,0.0018,True
,Dawncore + Last Whisper,279,0.004050463843440136,3.652,3.411,0.049,0.29,0.057,-0.0002,-0.0595,0.1685,0.3477,0.6523,1.98,2.44,0.0147,True
,Component B F Sword + Strikers Flail,75,0.0010888343665161656,4.32,3.412,0.049,0.957,0.429,-0.0001,-0.1785,0.16,0.2533,0.5333,2.333,3.55,0.00038,True
,Manazane + Spear Of Shojin,149,0.002163150941478782,3.886,3.414,0.051,0.523,0.176,-0.0001,-0.1481,0.1678,0.3557,0.5638,2.163,2.95,0.00317,True
,Emblem Inferno + Infinity Edge,155,0.0022502576908000754,3.89,3.416,0.053,0.528,0.201,-0.0001,-0.1118,0.1613,0.2968,0.6,2.072,3.17,0.00153,True
,Component B F Sword + Infinity Edge,107,0.0015534036962297295,4.103,3.416,0.053,0.74,0.301,-0.0001,-0.1511,0.1776,0.3364,0.5607,2.316,3.3,0.00095,True
,Jeweled Gauntlet + Spear Of Shojin,96,0.001393707989140692,4.25,3.42,0.058,0.887,0.449,-0.0001,-0.1598,0.1458,0.2812,0.5521,2.189,3.97,7e-05,True
,Krakens Fury + Last Whisper,679,0.009857580464859685,3.545,3.423,0.06,0.182,0.023,-0.0006,-0.0403,0.2165,0.3918,0.6716,2.106,2.25,0.02469,True
