group,label,n,share,avg_place,shrunk_avg,score,d_avg,d_avg_pess,impact,d_top4,win,top2,top4,sd,z,p,significant
,Lunar,1405,0.013438931772312932,3.529,3.529,-0.0,-0.0,0.0,0.0,0.0024,0.1822,0.3794,0.694,2.006,-0.01,0.99336,False
,Defender,43,0.0004112982677647374,3.791,3.535,0.005,0.261,0.0,-0.0,-0.0404,0.1163,0.3256,0.6512,1.85,0.93,0.35415,False
,Vanguard,124,0.0011860694233215682,3.613,3.534,0.005,0.084,0.0,-0.0,0.002,0.1371,0.371,0.6935,1.979,0.47,0.63808,False
,Hunter,59,0.0005643394836771979,3.797,3.537,0.007,0.267,0.0,-0.0,-0.0475,0.1017,0.2373,0.6441,1.715,1.2,0.23139,False
,Hunter,133,0.0012721551072723274,3.752,3.543,0.013,0.223,0.0,-0.0,-0.0149,0.1053,0.2932,0.6767,1.857,1.38,0.16722,False
,Inferno,76,0.000726945775584187,3.921,3.543,0.014,0.392,0.0,-0.0,-0.0731,0.0789,0.3026,0.6184,1.862,1.83,0.06674,True
,Riftbeast,52,0.0004973839517154963,4.154,3.544,0.015,0.625,0.141,-0.0,-0.0762,0.0192,0.2115,0.6154,1.78,2.53,0.01143,True
,Eclipse,138,0.0013199804872449713,3.877,3.551,0.022,0.348,0.023,-0.0,-0.0466,0.1159,0.2899,0.6449,1.947,2.1,0.03609,True
,Rapidfire,426,0.004074722373669259,3.688,3.556,0.027,0.159,0.0,-0.0001,-0.0202,0.1362,0.3146,0.6714,1.907,1.71,0.08695,True
populaire,Summoner,40020,0.3827943413010416,3.558,3.556,0.027,0.028,0.005,-0.0104,-0.0071,0.182,0.365,0.6845,1.995,2.43,0.01522,True
,Adaptor,237,0.00226692301070332,3.802,3.557,0.028,0.272,0.06,-0.0001,-0.0249,0.0549,0.2574,0.6667,1.668,2.51,0.01209,True
,Fae,407,0.0038929859297732123,3.727,3.562,0.032,0.198,0.005,-0.0001,-0.0454,0.1523,0.3022,0.6462,1.981,2.01,0.04414,True
populaire,Zyra Unique Trait,47415,0.45352807828058195,3.563,3.562,0.033,0.034,0.013,-0.0149,-0.0065,0.1773,0.363,0.6851,1.988,3.1,0.00192,True
,Defender,375,0.0035869034979482913,3.787,3.568,0.039,0.257,0.065,-0.0001,-0.0249,0.1147,0.2773,0.6667,1.901,2.62,0.00887,True
,Elderwood,3585,0.03429079744038566,3.594,3.57,0.041,0.064,0.0,-0.0014,-0.016,0.1805,0.3704,0.6756,2.033,1.86,0.06244,True
,Invoker,363,0.003472122586013946,3.807,3.57,0.041,0.278,0.064,-0.0001,-0.0387,0.1763,0.3196,0.6529,2.077,2.54,0.01094,True
,Inferno,441,0.00421819851358719,3.769,3.571,0.042,0.239,0.047,-0.0002,-0.043,0.1701,0.3333,0.6485,2.061,2.44,0.01488,True
,Rapidfire,3150,0.030129989382765645,3.603,3.574,0.045,0.074,0.002,-0.0013,-0.0278,0.1819,0.3768,0.6638,2.048,2.01,0.0449,True
,Hunter,454,0.004342544501516064,3.8,3.577,0.048,0.27,0.091,-0.0002,-0.0572,0.1454,0.2952,0.6344,1.948,2.95,0.00318,True
,Vanguard,821,0.007852927391508125,3.726,3.585,0.055,0.197,0.057,-0.0004,-0.0375,0.1535,0.3398,0.6541,2.032,2.76,0.00573,True
,Elderwood,145,0.0013869360192066726,4.393,3.585,0.056,0.864,0.549,-0.0001,-0.1812,0.0621,0.2069,0.5103,1.934,5.37,0.0,True
populaire,Flora Fatalis,33939,0.32462911417831214,3.594,3.59,0.061,0.064,0.04,-0.0197,-0.0107,0.172,0.3553,0.6808,1.985,5.19,0.0,True
,Elderwood,436,0.004170373133614546,3.89,3.591,0.062,0.361,0.172,-0.0003,-0.0815,0.133,0.305,0.6101,2.011,3.74,0.00019,True
,Adaptor,337,0.0032234306101561975,3.988,3.593,0.064,0.459,0.259,-0.0002,-0.0506,0.0742,0.2522,0.6409,1.873,4.49,1e-05,True
,Solar,226,0.0021617071747635037,4.208,3.595,0.066,0.679,0.417,-0.0001,-0.1296,0.0841,0.2522,0.5619,2.006,5.08,0.0,True
,Defender,19330,0.18489291897424126,3.62,3.611,0.082,0.091,0.061,-0.0152,-0.0144,0.1649,0.3484,0.6772,1.981,5.86,0.0,True
,Summoner,12585,0.12037648139114465,3.648,3.631,0.102,0.119,0.082,-0.0123,-0.0189,0.1565,0.3428,0.6726,1.978,6.36,0.0,True
populaire,Juggernaut,29854,0.28555577874066207,3.642,3.635,0.105,0.113,0.087,-0.0301,-0.0208,0.1674,0.3455,0.6707,1.998,8.6,0.0,True
,Blossom,592,0.005662524988761036,4.027,3.639,0.11,0.498,0.336,-0.0006,-0.0987,0.1351,0.2534,0.5929,2.003,6.03,0.0,True
,Primal,966,0.009239863410714798,3.878,3.639,0.11,0.349,0.226,-0.001,-0.0508,0.1128,0.2764,0.6408,1.931,5.58,0.0,True
,Coven,216,0.002066056414818216,4.731,3.642,0.113,1.202,0.884,-0.0002,-0.2564,0.162,0.2361,0.4352,2.383,7.41,0.0,True
,Invoker,963,0.009211168182731213,3.916,3.651,0.122,0.387,0.257,-0.0011,-0.0789,0.1423,0.298,0.6127,2.048,5.83,0.0,True
,Vanguard,11255,0.10765493031842138,3.719,3.689,0.16,0.19,0.15,-0.0172,-0.0423,0.1669,0.3487,0.6493,2.066,9.29,0.0,True
,Hunter,2073,0.019828402536658154,3.889,3.708,0.179,0.359,0.272,-0.0035,-0.0741,0.1404,0.2962,0.6175,2.019,8.02,0.0,True
,Apex Predator,2048,0.019589275636794936,3.896,3.711,0.181,0.367,0.277,-0.0036,-0.0876,0.144,0.313,0.604,2.064,7.97,0.0,True
,Coven,276,0.0026399609744899425,5.087,3.711,0.182,1.558,1.304,-0.0005,-0.351,0.0906,0.1594,0.3406,2.145,12.05,0.0,True
,Flora Fatalis,17726,0.1695505370790171,3.746,3.723,0.194,0.217,0.184,-0.0329,-0.0452,0.1648,0.3309,0.6463,2.045,13.09,0.0,True
,Fae,2034,0.01945536457287153,3.935,3.729,0.2,0.405,0.318,-0.0039,-0.0755,0.1273,0.2856,0.616,1.997,9.07,0.0,True
,Coven,593,0.005672090064755564,4.605,3.767,0.238,1.076,0.906,-0.0013,-0.2177,0.0978,0.1973,0.4739,2.11,12.39,0.0,True
populaire,Blackthorn,38970,0.3727510115067864,3.784,3.771,0.242,0.255,0.232,-0.0901,-0.0457,0.1435,0.3133,0.6459,1.995,21.51,0.0,True
,Caustic,2872,0.027470898256286645,3.95,3.773,0.243,0.421,0.348,-0.0067,-0.0666,0.1052,0.2719,0.625,1.948,11.41,0.0,True
,Invoker,4030,0.03854725625795097,3.955,3.809,0.28,0.425,0.362,-0.0108,-0.0826,0.1241,0.2824,0.6089,2.01,13.19,0.0,True
,Primal,7273,0.0695667977082078,3.926,3.838,0.308,0.397,0.35,-0.0215,-0.069,0.1222,0.2799,0.6226,1.984,16.5,0.0,True
,Draven Unique Trait,4044,0.03868116732187437,4.012,3.847,0.318,0.483,0.416,-0.0123,-0.109,0.1528,0.298,0.5826,2.124,14.21,0.0,True
,Adaptor,4753,0.045462806201995276,3.997,3.854,0.325,0.468,0.412,-0.0148,-0.0728,0.1008,0.2489,0.6188,1.924,16.38,0.0,True
populaire,Executioner,32494,0.31080757936621806,3.911,3.888,0.359,0.382,0.357,-0.1115,-0.0782,0.14,0.3012,0.6134,2.048,29.53,0.0,True
,Coven,580,0.00554774407682669,5.195,3.891,0.362,1.666,1.507,-0.002,-0.3519,0.0638,0.1017,0.3397,1.946,20.55,0.0,True
