group,label,n,share,avg_place,shrunk_avg,score,d_avg,d_avg_pess,impact,d_top4,win,top2,top4,sd,z,p,significant
populaire,Malphite 1*,141,0.007042957042957043,3.482,3.713,-0.081,-0.312,-0.01,0.0006,0.0832,0.1206,0.3333,0.7305,1.82,-2.02,0.043,True
populaire,Malphite 2*,20169,1.0074425574425574,3.79,3.79,-0.004,-0.004,0.0,0.0039,0.0006,0.1363,0.3139,0.6479,1.992,-0.2,0.84325,False
