group,label,n,share,avg_place,shrunk_avg,score,d_avg,d_avg_pess,impact,d_top4,win,top2,top4,sd,z,p,significant
populaire,Yorick,26683,0.35484600244693865,3.798,3.794,0.074,0.078,0.05,-0.0264,-0.0108,0.1402,0.3138,0.6444,2.007,5.47,0.0,True
,Murkwolf,534,0.007101441566040747,4.015,3.797,0.077,0.295,0.138,-0.0005,-0.0203,0.0356,0.2509,0.6348,1.848,3.68,0.00024,True
,Tristana,838,0.011144209798393532,3.945,3.8,0.081,0.225,0.094,-0.0009,-0.0311,0.0967,0.2697,0.6241,1.929,3.36,0.00078,True
,Sentry,730,0.009707963189531358,3.974,3.803,0.083,0.254,0.118,-0.0008,-0.0292,0.0644,0.2658,0.626,1.864,3.66,0.00025,True
,Kog Maw A D,1380,0.018352040002127774,3.907,3.809,0.089,0.187,0.079,-0.0016,-0.024,0.1348,0.2848,0.6312,2.025,3.4,0.00068,True
,Crimson Raptor,996,0.013245385392840045,3.964,3.817,0.097,0.244,0.123,-0.0013,-0.0357,0.0853,0.2751,0.6195,1.929,3.96,7e-05,True
,Brambleback,986,0.013112399595723176,3.994,3.828,0.109,0.274,0.151,-0.0014,-0.0375,0.0791,0.2759,0.6176,1.955,4.37,1e-05,True
,Sejuani,500,0.006649289855843396,4.204,3.841,0.121,0.484,0.305,-0.0008,-0.1152,0.106,0.25,0.54,2.043,5.28,0.0,True
,Sivir,846,0.011250598436087026,4.056,3.841,0.121,0.336,0.192,-0.0014,-0.0642,0.1359,0.2955,0.591,2.127,4.57,0.0,True
,Karma,3048,0.040534070961221344,3.92,3.854,0.134,0.201,0.127,-0.0054,-0.0364,0.1407,0.2917,0.6188,2.044,5.31,0.0,True
,Shen,9484,0.12612372998563753,3.887,3.864,0.144,0.167,0.123,-0.0182,-0.0351,0.1427,0.3089,0.6201,2.053,7.47,0.0,True
,Warwick,2021,0.026876429597319007,3.976,3.867,0.147,0.256,0.164,-0.0039,-0.053,0.1291,0.3008,0.6022,2.085,5.45,0.0,True
,Krug,1920,0.02553327304643864,4.004,3.879,0.159,0.284,0.195,-0.0041,-0.0453,0.1042,0.2682,0.6099,1.977,6.22,0.0,True
,Diana,5630,0.07487100377679663,3.937,3.891,0.172,0.217,0.16,-0.0128,-0.0502,0.1552,0.3076,0.605,2.11,7.47,0.0,True
,Morgana,2942,0.03912442151178254,4.014,3.915,0.195,0.295,0.217,-0.0076,-0.06,0.1383,0.2865,0.5952,2.1,7.47,0.0,True
,Nidalee A P,1949,0.025918931858077556,4.07,3.918,0.198,0.351,0.26,-0.0051,-0.0538,0.099,0.2612,0.6013,2.007,7.61,0.0,True
,Master Yi A D,980,0.013032608117453055,4.247,3.928,0.208,0.527,0.399,-0.0027,-0.1001,0.102,0.2276,0.5551,2.029,8.08,0.0,True
,Sentinel,6572,0.08739826586520559,4.008,3.954,0.235,0.288,0.236,-0.0205,-0.0593,0.1438,0.2841,0.5959,2.087,10.76,0.0,True
,Scuttlecrab,1033,0.013737432842172456,4.315,3.962,0.242,0.595,0.473,-0.0033,-0.1131,0.0716,0.2265,0.5421,1.99,9.54,0.0,True
,Caitlyn,341,0.004534815681685196,5.182,3.99,0.27,1.462,1.249,-0.0012,-0.3091,0.0557,0.1144,0.346,2.001,13.46,0.0,True
,Vi,3891,0.05174477365817331,4.145,4.026,0.306,0.425,0.358,-0.0159,-0.0857,0.1159,0.2642,0.5695,2.084,12.42,0.0,True
,Varus,1399,0.018604713016649822,4.357,4.027,0.307,0.638,0.528,-0.0057,-0.1262,0.1001,0.2323,0.5289,2.081,11.36,0.0,True
,Rakan,3112,0.0413851800627693,4.267,4.089,0.369,0.548,0.473,-0.0153,-0.1118,0.115,0.2394,0.5434,2.096,14.3,0.0,True
,Camille,504,0.006702484174690143,5.23,4.099,0.379,1.51,1.334,-0.0025,-0.3179,0.0556,0.1111,0.3373,2.014,16.78,0.0,True
,Akali A D,2368,0.03149103675727432,4.356,4.109,0.389,0.637,0.552,-0.0123,-0.1218,0.0946,0.2306,0.5334,2.082,14.66,0.0,True
,Elise,1097,0.01458854194372041,4.811,4.18,0.46,1.092,0.965,-0.0067,-0.2222,0.0802,0.1759,0.433,2.118,16.96,0.0,True
